Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,50.72999954223633,51.63999938964844,50.65999984741211,51.02000045776367,51.02000045776367,387700
2020-01-02,51.349998474121094,51.459999084472656,48.290000915527344,48.599998474121094,48.599998474121094,496800
2020-01-03,48.08000183105469,48.66999816894531,47.630001068115234,48.16999816894531,48.16999816894531,516300
2020-01-06,47.709999084472656,48.9900016784668,47.029998779296875,48.31999969482422,48.31999969482422,419600
2020-01-07,48.25,48.31999969482422,46.02000045776367,46.41999816894531,46.41999816894531,617900
2020-01-08,46.5,47.560001373291016,46.130001068115234,46.880001068115234,46.880001068115234,385000
2020-01-09,46.9900016784668,47.130001068115234,46.09000015258789,46.40999984741211,46.40999984741211,299500
2020-01-10,46.529998779296875,47.2599983215332,46.2400016784668,46.31999969482422,46.31999969482422,205800
2020-01-13,46.380001068115234,46.93000030517578,45.75,46.27000045776367,46.27000045776367,198700
2020-01-14,46.06999969482422,47.209999084472656,46.060001373291016,47.09000015258789,47.09000015258789,165800
2020-01-15,47.02000045776367,47.650001525878906,46.599998474121094,47.09000015258789,47.09000015258789,173100
2020-01-16,47.33000183105469,48.189998626708984,45.90999984741211,46.119998931884766,46.119998931884766,251500
2020-01-17,46.369998931884766,46.540000915527344,45.7599983215332,45.86000061035156,45.86000061035156,186500
2020-01-21,45.75,46.529998779296875,44.849998474121094,44.90999984741211,44.90999984741211,412800
2020-01-22,44.93000030517578,46.0099983215332,44.779998779296875,45.619998931884766,45.619998931884766,263000
2020-01-23,45.52000045776367,45.84000015258789,44.7599983215332,45.810001373291016,45.810001373291016,210700
2020-01-24,45.81999969482422,45.81999969482422,44.93000030517578,45.79999923706055,45.79999923706055,148200
2020-01-27,44.88999938964844,45.81999969482422,44.68000030517578,45.61000061035156,45.61000061035156,221200
2020-01-28,45.79999923706055,46.369998931884766,45.599998474121094,46.029998779296875,46.029998779296875,187400
2020-01-29,46.16999816894531,46.31999969482422,44.52000045776367,44.79999923706055,44.79999923706055,185300
2020-01-30,44.630001068115234,45.16999816894531,43.459999084472656,44.0099983215332,44.0099983215332,177100
2020-01-31,43.7599983215332,44.099998474121094,42.68000030517578,42.90999984741211,42.90999984741211,206900
2020-02-03,43.11000061035156,43.58000183105469,42.130001068115234,42.54999923706055,42.54999923706055,213400
2020-02-04,43.029998779296875,44.040000915527344,42.709999084472656,43.470001220703125,43.470001220703125,254500
